Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
v515,8717.05,1.29641,62.168,58.0531,125.118,96.5112,386.413,156.26,-1.3142,0.604957,-0.223995,-0.978621
v516,9140.49,1.19056,53.6268,62.5694,119.651,100.5,363.728,96.6189,-1.19847,-0.172237,-0.546619,0.32067
v517,9839.62,1.06537,55.5557,60.9224,117.896,110.662,374.31,117.777,-0.990551,-0.635457,0.206952,0.123353
v518,11956.9,1.09649,64.5915,63.8213,130.378,118.905,410.405,86.0833,-0.227817,-0.725319,0.0686718,0.00574292
v519,10126.3,1.04907,60.8642,56.9046,119.65,114.054,376.791,113.762,-0.897434,-0.829955,0.162104,0.320835
v52,15044.9,1.23672,94.867,77.0469,186.035,150.426,613.837,103.182,0.744539,2.01171,4.01749,-0.362578
v520,13642.7,1.09333,72.8431,68.6912,138.668,126.831,440.015,94.3866,0.342433,-0.565524,0.311786,-0.142215
v521,9714.06,1.30486,60.0623,65.6262,144.183,110.497,483.696,174.738,-0.883783,2.20293,1.55461,-1.47023
v522,13583.5,1.15053,71.51,63.7581,143.203,124.467,433.281,100.918,0.324582,-0.649682,-0.335371,-0.185379
v523,9677.27,1.37094,56.8692,63.2522,130.788,95.4001,379.434,112.509,-0.909526,0.55583,-1.27681,-0.411231
v524,12558.2,1.05717,62.5266,67.615,131.678,124.556,412.146,72.1219,-0.0503097,-1.08088,0.0295274,0.275342
v525,14279.7,1.35636,59.1697,83.6182,173.287,127.759,503.167,103.176,0.733105,1.81747,0.0759497,1.55859
v526,13227,1.26485,52.5742,88.8672,163.527,129.286,470.32,89.0808,0.530489,1.29183,-0.834266,0.22831
v527,10877.1,1.0707,62.24,63.3742,124.194,115.993,394.668,134.148,-0.604577,-0.688644,0.0349609,0.17077
v528,13386.4,1.11521,62.5835,69.6155,141.705,127.066,443.045,118.794,0.25513,-0.490754,0.211287,-0.852942
v529,12900.4,1.07144,66.283,65.0077,132.995,124.127,429.112,108.064,0.092919,-0.818917,0.0266087,0.386985
v53,12731.6,1.14669,66.9759,79.7535,144.667,126.16,442.249,100.483,0.150669,0.405092,0.832582,0.303096
v530,8151.77,1.12057,57.0048,60.1045,110.002,98.1658,382.152,518.944,-1.6281,0.575187,0.941377,-0.643175
v531,14149.5,1.11353,69.2437,72.3161,143.84,129.175,445.247,98.515,0.48889,-0.886512,-0.204742,-0.0709923
v532,12665.6,1.39484,73.5967,62.501,156.984,112.546,450.234,97.4113,0.245365,1.01893,-0.637224,-0.0489296
v533,14373.7,1.0386,64.385,73.4874,148.667,143.141,504.911,123.787,0.542229,-0.0450589,1.94251,-1.47137
v534,14834.1,1.08057,76.6384,78.5882,145.735,134.869,473.761,99.6911,0.696332,-0.890671,-0.0408267,-1.17806
v535,9580.15,1.0467,53.5583,59.1102,116.675,111.47,372.292,109.079,-1.08309,-0.593731,-0.0243149,0.531568
v536,13348.5,1.03099,75.8481,75.9175,143.438,139.127,479.621,102.237,0.255523,0.26763,2.31039,-0.42824
v537,10465.8,1.16403,58.4848,60.656,124.192,106.692,395.263,119.096,-0.73038,-0.413719,-0.331856,0.554948
v538,10931.3,1.15374,66.395,60.4208,128.737,111.582,399.711,140.388,-0.537943,-0.302777,-0.523641,-0.099865
v539,11145.4,1.10029,58.32,63.6692,128.683,116.954,393.133,105.687,-0.510185,-0.713606,-0.139315,-0.248626
v54,12744.6,1.42102,65.4952,72.5715,158.701,111.681,441.659,95.966,0.225152,0.620001,-1.57019,0.226027
v540,13968.4,1.28946,62.4894,79.7807,152.068,117.931,470.016,143.98,0.600726,0.265789,-1.33705,-0.63233
v541,6489.51,1.09203,47.1423,55.4989,99.6673,91.2676,323.315,141.44,-2.34361,-0.179481,0.28385,1.13767
v542,14229,1.16107,78.0595,64.7628,150.849,129.922,447.131,81.7172,0.537845,-0.666821,-0.0451786,1.32028
v543,15981,1.04205,75.3612,73.4915,148.35,142.364,466.799,96.1216,1.01459,-1.27932,0.0683355,0.0721902
v544,7217.67,1.12365,54.6572,47.2901,103.613,92.2109,323.694,124.778,-2.02508,-0.300083,-0.385569,-0.0353699
v545,10340.4,1.17685,55.7015,64.9572,128.481,109.173,382.512,103.307,-0.751065,-0.276867,-0.452963,0.0133007
v546,9426,1.07235,55.7491,60.5026,117.825,109.876,370.969,144.774,-1.13566,-0.530616,-0.152974,-0.168419
v547,13441.2,1.17917,73.1906,66.0825,145.457,123.356,438.328,118.681,0.305387,-0.434216,-0.478416,-0.0147001
v548,12851.5,1.51156,70.4231,66.08,161.801,107.042,438.002,73.544,0.314194,1.08616,-1.8575,-0.328019
v549,13491.3,1.19623,67.6783,75.6102,145.558,121.681,453.638,118.489,0.330689,-0.394173,-0.565204,0.668519
v55,13768.4,1.33879,63.7483,82.232,154.115,115.115,466.525,127.778,0.552167,0.588326,-0.956952,-0.308031
v550,15339.5,1.16223,74.7014,68.7794,152.153,130.915,463.247,94.3352,0.879169,-0.578859,-0.0732229,-0.127904
v551,14067.8,1.06436,69.7621,71.8561,137.684,129.359,440.835,95.2121,0.442733,-1.09134,0.0994679,-0.0730552
v552,8898.36,1.16935,56.405,56.8197,115.101,98.4311,359.204,102.668,-1.31589,-0.247207,-0.388962,-0.211873
v553,10220.1,1.14432,60.049,62.1182,121.629,106.289,383.419,132.89,-0.818249,-0.420908,-0.405659,0.0714507
v554,16747.9,1.14778,71.2462,82.9763,161.097,140.356,488.626,81.3856,1.3082,-0.687678,-0.341744,0.203278
v555,10947.6,1.09083,59.8465,67.8298,124.287,113.939,396.847,136.749,-0.568253,-0.560932,-0.0728071,-0.539446
v556,10401.6,1.02149,61.9493,61.6382,118.296,115.807,388.454,108.58,-0.800216,-0.851319,0.270555,-0.258928
v557,17774.7,1.12223,82.4863,76.0667,164.205,146.32,515.005,117.217,1.59149,-0.314369,0.812374,-0.643515
v558,12866.1,1.04785,67.7683,67.4906,133.1,127.022,421.594,100.749,0.0471055,-1.14455,0.0316209,0.297219
v559,12635.5,1.09073,61.058,68.303,135.58,124.302,425.083,102.754,0.0104427,-0.778585,0.0735632,0.748946
v56,5244.21,1.17322,46.8288,43.354,94.1678,80.2647,293.822,170.517,-2.90717,0.372412,-0.370628,-0.000575268
v560,17297.5,1.05392,76.5089,74.8423,155.651,147.688,479.358,68.5726,1.3895,-1.33507,0.267323,-0.401544
v561,10557.2,1.0716,64.4847,56.7488,124.447,116.132,392.915,141.453,-0.728249,-0.76497,-0.028516,0.0824756
v562,14861,0.973041,72.0603,74.9684,142.273,146.214,475.942,99.7603,0.684739,-0.765991,1.46495,-0.826452
v563,12721.9,1.15338,65.5926,65.6622,138.403,119.997,424.123,111.859,0.0650725,-0.424009,-0.193562,0.0903443
v564,12580.9,1.72686,82.8581,64.6867,164.827,95.4493,449.917,93.7558,0.345103,1.94974,-2.34327,-0.647174
v565,14431.3,1.09961,75.0158,67.0541,145.908,132.691,452.257,104.908,0.59032,-0.651483,0.105179,-0.658245
v566,10642,1.02859,63.0139,61.2417,121.383,118.009,393.745,128.854,-0.712025,-0.918259,0.144596,0.301976
v567,11562.8,1.18264,80.4439,75.5977,160.243,135.496,520.294,112.5,-0.263803,1.56549,2.55484,0.786693
v568,10358.7,1.05479,56.2238,56.6371,125.24,118.735,408.426,115.552,-0.777678,-0.609301,0.282227,1.00158
v569,12647.9,1.11694,66.4972,64.12,136.245,121.981,419.854,119.121,0.00887372,-0.762714,-0.307385,-0.0960967
v57,13585.1,1.27711,69.5675,74.6763,150.808,118.085,458.394,103.433,0.470383,0.591985,-0.835119,-0.920861
v570,13986.1,1.18475,65.6392,75.1283,148.738,125.544,448.141,124.216,0.488145,-0.37938,-0.449441,-0.0615244
v571,9583.53,1.22653,54.4595,64.6695,125.647,102.441,433.047,79.9398,-1.24694,2.66658,2.78461,-0.468301
v572,15355.7,1.07868,75.1978,77.2932,144.71,134.155,477.439,98.4856,0.818043,-0.683298,1.1169,1.23723
v573,13372,1.05035,68.2775,64.7592,137.667,131.069,431.015,76.7258,0.237515,-0.943113,0.122677,0.167762
v574,16393.5,1.27821,73.5998,85.6891,169.047,132.253,514.772,157.868,1.29146,0.465479,-0.382726,-0.286274
v575,10625.1,1.54105,67.7856,56.7866,148.784,96.5476,412.658,100.757,-0.470998,0.988248,-1.55007,0.558009
v576,13262.1,1.20325,70.899,64.1801,144.581,120.159,429.143,93.3418,0.240116,-0.420833,-0.246708,-0.310018
v577,8252.68,1.26142,56.5322,45.6013,117.915,93.4778,343.202,109.33,-1.54071,0.130223,-0.629378,-0.339826
v578,15585.8,1.04248,74.669,66.2173,148.091,142.057,468.978,95.744,0.934181,-0.854837,0.0911368,-0.516293
v579,14560.1,1.0081,69.5301,72.3842,139.892,138.768,444.448,69.2717,0.58126,-1.24242,0.295539,0.0333991
v58,16221.1,1.21215,85.7289,77.7149,165.545,136.571,513.583,107.857,1.19654,0.712494,1.0448,0.203116
v580,9945.62,1.37393,55.6384,66.7536,137.001,99.7153,401.244,116.664,-0.819706,0.595724,-1.13381,-0.999517
v581,8614.57,1.01384,57.7601,55.9584,109.441,107.947,344.602,80.9152,-1.48365,-0.779746,0.324884,-0.204061
v582,11580,1.21915,70.4422,60.4063,135.449,111.101,412.484,112.63,-0.282863,-0.0868225,-0.565509,-0.257527
v583,13486.1,1.3089,76.1053,76.9917,148.314,113.311,483.109,88.1955,0.420335,0.965417,0.0671391,1.25821
v584,10843.8,1.11633,60.0238,63.6305,126.407,113.234,399.357,175.121,-0.625352,-0.690885,-0.030289,0.172307
v585,18575.7,1.20575,80.896,81.3573,169.175,140.307,506.304,83.5746,1.84915,-0.448964,-0.320671,-0.00595749
v586,2526.39,1.12049,36.4186,35.0691,68.5427,61.1722,235.022,32998.8,-4.49991,0.756335,0.101195,0.791314
v587,11074.5,1.16227,62.3057,57.6597,131.585,113.214,412.921,136.97,-0.507992,-0.421759,-0.243936,-0.67128
v588,14925.3,1.17423,69.4336,70.5831,154.279,131.387,461.426,103.478,0.761863,-0.597694,-0.405632,-0.295688
v589,9074.44,1.06139,59.7548,56.4708,113.819,107.236,368.855,119.707,-1.29209,-0.712375,0.000845393,-0.378169
v59,12839.6,1.11797,67.5201,71.4998,137.47,122.964,430.936,115.23,0.0703769,-0.819827,0.0131721,-0.259902
v590,12701.8,1.18663,68.7114,62.7029,144.146,121.475,433.472,116.947,0.0920261,-0.246418,-0.0323337,0.7788
v591,13214.4,1.1154,66.9222,71.1882,137.604,123.367,432.56,130.832,0.195685,-0.8279,-0.263303,-0.0296713
v592,11616.8,1.03247,62.8178,63.5166,128.274,124.24,419.806,127.455,-0.356887,-0.901786,0.0919405,-0.0950284
v593,8419.92,1.29032,65.2384,58.5793,127.015,98.4366,450.948,87.8258,-2.14678,4.02987,3.70023,-3.86975
v594,12304.7,1.50937,72.4643,67.3773,151.556,100.41,432.537,111.489,0.0953246,0.840582,-1.79701,-0.63234
v595,13428.2,1.13184,76.3684,66.3852,146.546,129.476,445.81,110.602,0.292592,-0.613132,-0.0276767,0.322289
v596,12150.8,1.0972,64.9858,62.8746,131.325,119.692,410.613,108.235,-0.168872,-0.807131,-0.0126704,-0.117557
v597,11586.5,1.06811,63.5322,59.4245,127.282,119.166,404.378,122.658,-0.352338,-0.686334,0.0793716,-0.425891
v598,18832.8,1.2094,87.6908,71.2098,172.69,142.789,518.398,106.894,1.92192,-0.518783,-0.930959,0.55205
v599,13194.8,1.10434,67.37,69.2102,137.03,124.084,431.464,108.314,0.167339,-0.950285,0.000684185,-0.118503
v6,12956.6,1.05816,65.9183,68.1205,135.954,128.481,428.578,109.097,0.0755233,-1.12928,0.227004,-0.517064
v60,14260.6,1.03949,70.517,71.31,136.804,131.606,450.929,89.2313,0.487227,-1.13108,0.329688,-0.598329
v600,9484.74,1.09578,58.172,58.4261,115.511,105.415,368.018,102.999,-1.12348,-0.673051,-0.216516,-0.173611
v601,15267.1,1.81783,53.4857,98.9389,193.585,106.492,512.986,101.904,1.38577,2.41203,-2.95044,0.140219
v602,8884.08,1.03029,56.4059,54.4828,110.15,106.912,353.765,110.027,-1.38402,-0.789579,0.323679,-0.293575
v603,12311.9,1.02828,62.3343,65.9249,131.335,127.723,421.831,109.982,-0.142659,-1.05617,0.23348,-0.471228
v604,14178.1,1.13201,67.3082,75.9221,145.337,128.388,448.348,104.038,0.525221,-0.648491,-0.243793,-0.110595
v605,12052.4,1.10648,64.0473,76.2808,137.419,124.195,508.7,196.953,-0.0154145,1.43303,1.29941,-0.649112
v606,14483.7,1.06591,68.7544,70.366,139.532,130.904,443.778,77.3149,0.561871,-1.21254,0.072473,0.0122879
v607,10910.3,1.1032,64.2184,61.869,128.916,116.856,403.068,138.235,-0.58073,-0.568453,0.140913,0.983068
v608,12911.9,1.03107,66.4097,63.591,135.911,131.816,419.453,81.116,0.0767667,-0.952597,0.159562,0.218593
v609,12847.1,1.20717,60.4075,71.8181,143.37,118.766,429.258,99.5541,0.135301,-0.240839,-0.78146,-0.811952
v61,14322.6,1.01662,69.3773,71.6655,138.824,136.555,446.652,97.9096,0.503958,-1.29674,0.174264,-0.0642973
v610,15506.2,1.47742,74.6216,80.7844,169.773,114.912,483.777,99.6923,1.14749,0.745529,-1.76049,0.44137
v611,10394.6,1.04755,57.3037,61.2768,121.914,116.38,379.284,85.7494,-0.791051,-0.768578,0.399251,-0.331209
v612,11732.3,1.28203,70.9514,58.0336,139.828,109.068,416.975,112.907,-0.212297,0.1143,-0.782309,-0.261078
v613,12983.5,1.28378,71.2585,64.4964,151.304,117.858,431.123,96.7787,0.220117,0.191442,-0.618031,-0.276014
v614,12144.7,1.08764,64.3727,63.4011,130.938,120.387,415.743,135.555,-0.179611,-0.85295,0.179611,-0.178689
v615,13972,1.23948,68.3284,66.8893,165.083,133.188,516.063,117.621,0.641645,1.77804,1.6703,1.05658
v616,12235.3,1.35408,65.7483,74.9521,149.789,110.62,464.323,96.8216,0.0628961,1.59764,0.34602,-0.776876
v617,11743.3,1.21734,66.4282,66.7305,134.756,110.697,413.893,109.299,-0.214498,0.0778552,-0.643445,-0.367401
v618,5258.14,1.01792,44.6831,43.3805,85.4727,83.9676,290.555,235.684,-2.98164,-0.389143,0.0485191,0.429312
v619,11918.1,1.28198,58.0842,76.384,150.282,117.227,427.924,96.913,-0.107938,0.457412,-0.398033,-0.248673
v62,13571.3,1.1451,80.0792,68.7792,150.927,131.803,479.278,122.32,0.373509,1.07861,1.72608,-0.388052
v620,12769,1.24208,71.7388,81.6716,148.018,119.17,475.95,94.1568,0.287072,1.44869,0.469154,-0.0643304
v621,7490.81,1.01562,52.1832,52.5843,105.397,103.775,331.741,96.8029,-1.94461,-0.624417,0.107113,-0.154621
v622,15109.2,1.15577,75.7451,67.9672,152.429,131.885,459.67,89.362,0.828252,-0.651028,-0.704856,-0.0310943
v623,10674.8,1.16756,57.1986,67.419,127.443,109.153,395.194,130.794,-0.630406,-0.290023,-0.547837,0.274147
v624,10807.3,1.72816,62.1478,65.5761,156.132,90.3454,414.09,88.7281,-0.327791,1.46141,-2.28803,0.0159807
v625,8974.6,1.22624,51.8756,61.5968,119.594,97.5288,355.305,100.521,-1.24984,-0.0393138,-0.779499,0.0957883
v626,10212.6,1.03924,58.6228,61.5101,120.322,115.779,383.302,137.206,-0.858057,-0.751277,0.210347,0.169195
v627,11245.4,1.31578,56.4413,76.0521,145.162,110.323,412.314,105.428,-0.337562,0.383015,-0.52222,-0.068213
v628,14612.9,1.53174,77.5156,66.4828,171.224,111.784,470.038,101.19,0.886516,1.0225,-1.87393,-0.502202
v629,14682.1,1.26409,72.9524,75.0772,159.141,125.893,469.13,91.2764,0.787426,0.33163,-0.318634,0.579359
v63,11913,1.11583,67.9051,68.8772,132.29,118.558,434.068,113.542,-0.224421,-0.331308,0.467529,0.245393
v630,10578.9,1.12367,62.1178,57.8061,125.682,111.85,393.532,138.509,-0.697537,-0.554717,-0.345644,0.280291
v631,12800.4,1.09165,73.151,69.189,135.618,124.232,443.42,116.65,0.0429328,-0.0523232,0.983232,-0.763635
v632,11455.5,1.03502,63.4789,62.1594,124.303,120.098,398.005,109.495,-0.428354,-0.993727,0.124876,-0.116693
v633,9731.31,1.07393,56.595,55.9485,118.102,109.972,381.602,112.41,-1.03686,-0.726165,-0.105195,-0.03119
v634,13269.7,1.08515,76.0806,65.2952,144.445,133.11,447.996,121.393,0.232783,-0.747946,-0.265047,0.974117
v635,12646.7,1.55847,78.888,58.3431,161.843,103.847,453.136,108.932,0.266868,1.45932,-1.81304,0.0799754
v636,13514.3,1.15455,70.6394,68.1364,142.282,123.235,432.653,83.9221,0.32602,-0.437734,-0.277509,-0.429356
v637,10569.1,1.41686,56.4518,68.481,137.954,97.3665,399.841,105.314,-0.555986,0.635976,-1.296,-0.491125
v638,9995.03,1.19935,57.7382,64.6403,127.249,106.098,382.957,85.1329,-0.872858,-0.100106,-0.498972,-1.10396
v639,12530.8,1.46598,82.8767,52.437,162.8,111.052,449.112,93.0447,0.231067,1.00198,-1.5395,-1.12885
v64,16046.8,1.07805,82.72,93.21,175.938,163.201,600.949,89.5515,1.09049,0.530564,2.66966,-0.0213467
v640,11311.1,1.206,71.2825,58.3065,138.273,114.654,429.977,113.191,-0.382331,-0.0634821,-0.628918,1.08374
v641,10159.9,0.998698,62.2573,67.2163,118.862,119.017,393.7,146.246,-0.86831,-0.879249,0.341831,-0.040932
v642,12287.6,1.04063,67.6865,68.0839,135.525,130.233,438.394,156.085,-0.0981201,-0.58261,0.428667,-0.0735945
v643,16413.8,1.2271,96.1151,76.7358,179.081,145.939,639.48,138.534,1.19992,0.634586,0.035246,3.46331
v644,16457.8,1.21944,81.2781,68.4099,162.615,133.352,473.301,71.1725,1.24449,-0.326416,-0.308517,-0.447769
v645,12346.7,1.32399,68.5659,66.3951,142.804,107.859,434.459,150.263,0.0393874,0.200032,-1.10561,-0.173941
v646,13910.8,1.11609,67.3371,71.2404,145.363,130.243,439.635,110.013,0.446249,-0.592248,-0.0721412,-0.20496
v647,11453.4,1.10804,60.7938,66.1751,131.83,118.975,402.139,120.746,-0.39466,-0.663208,-0.0576967,0.0588305
v648,10976.5,1.52022,70.4979,59.3568,147.805,97.2257,405.449,113.82,-0.355749,0.916465,-1.94303,-0.230032
v649,18498,1.3404,75.2224,83.8705,195.857,146.119,605.768,84.7526,1.90828,2.34609,1.63899,-1.07101
v65,14051.7,1.12888,64.7281,74.2049,150.326,133.164,462.28,112.78,0.479443,-0.70225,-0.371742,0.313584
v650,15420.4,1.39079,85.8096,70.7693,169.37,121.78,483.758,126.751,1.03117,0.3308,-1.33116,-0.0202474
v651,9010.94,1.18496,63.4888,54.4401,122.653,103.508,367.598,158.874,-1.25698,-0.0850013,-0.38315,-0.118243
v652,11392,1.17509,74.8909,63.2611,138.266,117.664,441.447,82.6155,-0.298174,0.158122,-0.263922,2.01719
v653,16734.3,1.32085,79.2114,76.0354,172.47,130.574,495.562,106.158,1.46506,0.606856,-0.622802,0.310717
v654,14059.3,1.18417,78.0774,66.5708,149.907,126.592,442.153,97.262,0.500027,-0.542422,-0.321541,-0.36694
v655,12356,1.20294,60.5162,73.0313,142.263,118.263,450.988,137.212,-0.0577168,-0.216352,-0.297903,-0.514717
v656,16579.9,1.44654,81.9697,74.8063,185.389,128.16,507.433,91.5685,1.53769,1.55982,-0.592418,0.0922138
v657,12391.7,1.24897,70.1597,62.356,143.487,114.884,423.698,102.102,0.0250868,0.222115,-0.467522,-0.658447
v658,13037.9,1.12649,63.8405,69.5547,141.666,125.759,450.848,115.36,0.167321,-0.322438,0.912217,1.15313
v659,7668.15,1.08961,51.7313,55.9266,104.947,96.3158,335.558,152.245,-1.8413,-0.423601,-0.260258,0.463908
v66,10813.6,1.06732,60.4095,62.9443,124.083,116.257,393.241,152.015,-0.649522,-0.854402,0.20919,0.179591
v660,12853.5,1.06668,65.8681,67.0398,136.101,127.594,427.88,116.352,0.0613965,-0.894668,0.183561,-0.583575
v661,13533.5,1.1517,63.531,75.4049,144.06,125.085,437.84,108.029,0.32761,-0.492852,-0.184595,0.136708
v662,13440.4,1.18557,75.7275,64.9202,147.934,124.779,438.79,110.14,0.301304,-0.454821,-0.406123,-0.134181
v663,9733.49,1.078,63.2486,59.3711,122.994,114.094,391.67,106.213,-1.00545,-0.391767,0.10927,-0.0626199
v664,14055.9,1.05375,67.8376,72.4003,141.27,134.064,449.159,106.595,0.442014,-1.04202,0.232192,0.296928
v665,12067.4,1.04108,66.1167,63.3149,129.583,124.469,410.883,106.685,-0.220647,-1.03855,0.250069,-0.117791
v666,10897.7,1.4199,59.7209,74.7301,156.032,109.89,441.967,137.708,-0.267788,2.03335,-0.758377,0.28863
v667,13280,1.02086,68.9051,67.786,134.229,131.487,429.956,99.6569,0.191432,-1.01754,0.425781,-0.0919299
v668,10074.6,1.06058,58.0251,61.0148,120.14,113.278,376.707,108.486,-0.911581,-0.767304,0.115855,-0.116905
v669,16978.1,1.0898,72.9433,70.7693,151.93,139.412,490.006,81.1363,1.34195,-0.979328,0.188796,-0.936485
v67,11065.6,1.07016,64.3496,59.9008,124.315,116.166,396.172,117.189,-0.557508,-0.891988,0.0772009,0.100525
v670,14139,1.17342,69.0992,74.1416,150.924,128.619,443.096,78.2565,0.521849,-0.587869,-0.334672,0.486343
v671,11934.8,1.01191,64.6615,64.0031,125.4,123.924,419.321,128.846,-0.27714,-1.12233,0.441992,-0.153721
v672,14515.8,1.27109,75.2021,74.1455,156.818,123.373,455.837,97.562,0.719265,0.107929,-0.81233,-0.24527
v673,15161.3,1.61525,83.3833,63.8541,182.078,112.724,483.445,99.0124,1.1142,1.31557,-2.23331,-0.230479
v674,12740.1,1.06663,64.2455,63.0573,133.043,124.732,417.133,100.576,0.0185676,-0.95019,0.0819816,0.0521922
v675,15985,1.00952,73.1213,74.6399,145.829,144.454,473.76,115.126,1.0011,-1.38215,0.542603,-0.152973
v676,13207.9,1.49397,76.7736,58.3185,159.17,106.541,438.976,83.2677,0.403921,0.958414,-1.68303,-0.42576
v677,14290.1,1.22519,68.7852,77.1124,151.717,123.831,447.5,87.5574,0.601714,-0.213112,-0.648687,-0.758161
v678,11616.7,1.13686,66.9586,64.8623,131.974,116.087,412.285,158.435,-0.332799,-0.635565,-0.183294,-0.430479
v679,7404.86,1.2339,58.2928,55.3066,115.815,93.8605,409.154,119.123,-2.5496,2.56297,3.75518,-2.36387
v68,19274.3,1.16,90.4233,86.4761,176.495,152.151,572.022,99.2099,2.03726,-0.545211,-1.38986,-2.1213
v680,11681.9,1.06977,63.9519,62.7649,127.367,119.06,405.463,121.654,-0.344409,-0.922363,0.00901449,-0.532635
v681,13216.3,1.03418,67.1271,69.5064,133.808,129.385,426.872,104.381,0.165323,-1.04695,0.325294,0.0121632
v682,11167.5,1.2855,69.3252,55.6111,138.699,107.895,401.682,96.3157,-0.405007,0.106809,-0.923244,-0.0765465
v683,12293.2,1.0404,68.408,65.837,132.681,127.528,419.003,124.925,-0.125609,-0.780827,0.260658,0.21275
v684,13083.7,1.11133,74.7031,66.103,140.969,126.848,450.695,115.07,0.204557,-0.251418,-0.195729,0.282645
v685,12179.7,1.03396,63.7658,61.0148,134.856,130.427,423.653,82.5376,-0.174994,-0.901456,0.859444,0.339658
v686,12305.2,1.23005,64.5316,68.1743,140.062,113.867,412.414,82.6844,-0.0363839,-0.123153,-0.719003,-0.387449
v687,6609.13,1.08195,45.7341,50.968,96.8653,89.5287,316.555,148.843,-2.32448,-0.419532,0.00911131,0.285084
v688,13557.8,1.33471,85.6412,59.8331,166.022,124.388,486.171,100.903,0.505642,1.76023,0.829726,1.16706
v689,10164.8,1.07971,55.3449,58.4888,121.912,112.913,383.666,95.9039,-0.861932,-0.754615,-0.127039,-0.014333
v69,11122.6,1.42898,70.5023,56.6503,146.062,102.214,421.216,121.375,-0.356136,1.04916,-0.703509,-0.748103
v690,13880.9,1.27623,74.1949,63.297,152.754,119.692,441.996,94.8267,0.499012,-0.0550338,-0.952333,0.610725
v691,13685,1.1223,66.0222,67.501,144.696,128.928,445.729,121.532,0.349274,-0.795032,0.263666,0.503014
v692,9178.58,1.16928,56.3531,51.9189,118.874,101.664,356.02,73.0853,-1.19765,-0.27022,-0.527526,-0.103372
v693,11539.8,1.11385,63.6915,63.0905,132.361,118.832,419.112,108.518,-0.368638,-0.758326,-0.200349,0.111418
v694,17243.8,1.10552,83.5631,78.7209,166.36,150.481,512.475,118.457,1.44548,-0.718406,0.471576,1.47339
v695,12383.1,1.03898,66.1132,63.2223,130.544,125.646,412.496,80.7017,-0.103094,-0.988588,-0.00787551,0.0301783
v696,15556.5,1.12249,74.7278,72.7954,157.338,140.169,471.694,130.173,0.92994,-0.809303,0.0834089,-0.159392
v697,13272.8,1.18444,72.797,67.6667,144.161,121.712,447.193,113.885,0.285579,-0.318515,-0.471172,-0.0433454
v698,14639.9,1.23276,70.9718,72.4499,153.003,124.115,462.175,119.868,0.746987,0.0531904,-0.524296,0.109279
v699,12422.3,1.1419,78.3242,81.0546,141.8,124.179,501.413,132.762,-0.0211792,1.736,1.95663,2.71134
v7,14051.9,1.0031,71.5589,66.5367,137.902,137.476,452.495,128.519,0.418604,-1.06038,0.943533,0.367209
v70,16670.3,1.11545,87.225,87.1591,156.973,140.726,518.306,72.9715,1.31717,-0.0267262,0.489876,-0.19605
v700,15525.2,0.989831,79.0701,74.6743,146.213,147.715,474.216,102.055,0.882379,-1.30206,0.716412,-0.0455324
v701,9463.9,1.03807,57.8171,56.9107,114.232,110.042,368.688,134.184,-1.14801,-0.82613,-0.0466277,-0.0677574
v702,11948,1.01576,64.4781,63.0585,125.329,123.385,410.409,130.121,-0.269833,-1.11861,0.376014,-0.0781052
v703,13570.9,1.21179,76.0113,64.083,149.724,123.557,434.316,69.2179,0.390571,-0.237393,-0.857865,0.222956
v704,6054.99,1.43756,54.5989,43.2712,108.021,75.1422,319.895,200.498,-2.44737,0.80386,-1.11954,-0.306355
v705,11874.8,1.15797,70.5192,61.8421,133.955,115.681,414.789,130.11,-0.237431,-0.561876,-0.360221,-0.224594
v706,15010.3,1.11163,74.1957,77.8711,153.944,138.485,468.233,120.584,0.758504,-0.88456,-0.0145755,-0.0669875
v707,13831.6,1.25158,89.3767,71.4209,158.786,126.868,545.556,88.6773,0.303938,2.43617,2.97057,0.89353
v708,15766.4,1.2231,80.0383,78.7942,171.496,140.214,551.851,99.4083,1.00993,1.5772,1.71497,2.31773
v709,12018.9,1.19053,59.2011,67.4182,136.754,114.868,410.993,112.236,-0.169487,-0.362999,-0.518861,-0.100041
v71,12907.8,1.06436,64.7637,65.2135,132.923,124.885,432.631,139.507,0.0790818,-0.811421,0.28556,-0.304101
v710,10690.4,1.15759,64.0539,60.6609,130.001,112.303,392.712,133.08,-0.637052,-0.36189,-0.462225,0.367742
v711,15348.2,1.06252,72.6209,70.6004,144.838,136.316,461.16,85.1351,0.827425,-1.0638,0.500788,-0.303888
v712,9483.33,1.07454,58.4885,55.5368,117.112,108.988,361.705,78.5983,-1.10856,-0.516125,-0.176441,-0.0376648
v713,10759.7,1.03036,60.4148,59.5932,118.879,115.375,388.668,119.866,-0.676653,-0.97967,0.0652344,-0.0540868
v714,8090.66,1.06975,50.7879,51.933,107.099,100.116,337.442,102.187,-1.68434,-0.592803,-0.0365256,-0.109752
v715,14548.3,1.35011,69.5897,78.1342,159.343,118.022,454.486,87.0634,0.757886,0.445306,-1.09575,-0.313008
v716,13180.2,1.28574,88.42,59.0109,158.385,123.186,504.286,117.694,0.326606,1.98396,1.33987,1.02985
