Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
p8428,16039.5,1.53307,78.3158,80.0843,181.334,118.282,513.279,78.5366,1.37199,1.84936,-1.5005,-0.933763
p8429,11799.6,1.11028,68.6479,60.2877,132.828,119.635,415.482,117.208,-0.253475,-0.355146,-0.0675608,-0.218988
p843,9776.24,1.11115,54.4976,61.129,123.936,111.539,384.868,104.018,-1.003,-0.586807,-0.0436358,0.123881
p8430,13376.8,1.07488,63.9503,72.8756,141.238,131.399,442.144,95.8468,0.224226,-0.9418,0.278388,-0.498027
p8431,14908,1.01468,71.5378,70.3262,142.865,140.799,491.837,150.844,0.672258,-0.935923,1.15042,-0.483852
p8432,16798.7,1.21025,78.7607,76.871,162.042,133.892,485.784,87.856,1.37059,-0.173218,-0.578849,-0.354901
p8433,13185.6,1.3443,64.0205,75.3755,153.697,114.333,467.5,108.543,0.282188,0.551744,-0.387469,-0.456979
p8434,12714,1.39642,55.2095,76.9636,154.434,110.592,425.493,81.3437,0.186837,0.406533,-1.62859,0.00345
p8435,17093.4,1.18702,78.3788,81.1237,169.891,143.124,527.678,94.7335,1.45788,-0.0382616,0.467441,0.824893
p8436,11349.8,1.21883,59.6616,66.8159,137.06,112.452,408.737,140.935,-0.378777,-0.096442,-0.203456,-0.0524144
p8437,12511.3,1.01771,68.8322,68.9607,134.319,131.981,424.268,121.903,-0.0680639,-1.16237,0.385741,0.657307
p8438,9746.51,1.03521,60.8151,60.8531,117.644,113.642,374.624,103.852,-1.03665,-0.667117,0.472227,0.101106
p8439,8608.49,1.29318,54.3964,62.9853,134.051,103.659,456.92,171.212,-1.15417,1.79631,1.43473,1.21569
p844,12567.4,1.41124,54.1813,77.1269,153.996,109.121,433.517,95.9582,0.138442,0.570558,-1.22964,0.136698
p8440,16720.1,1.26676,75.1091,73.3459,178.693,141.063,505.395,84.0309,1.44002,0.290518,-0.145449,0.778535
p8441,11332.2,1.1592,73.0503,64.792,153.171,132.135,492.778,117.101,-0.34265,2.38671,3.17682,-0.555269
p8442,23012.7,1.25665,97.6741,102.103,209.718,166.886,664.099,117.684,3.12569,0.370324,-0.323391,1.93072
p8443,13382.3,1.35427,85.0176,61.1787,174.621,128.941,519.65,264.41,0.556573,2.34556,0.568179,2.61292
p8444,13262.5,1.15598,64.1532,73.5206,141.857,122.716,439.248,113.539,0.236127,-0.532555,-0.276146,0.334376
p8445,9403.96,1.34881,65.6559,50.2443,140.525,104.184,401.007,137.14,-0.947806,0.731454,-0.524559,1.36363
p8446,9457.17,1.17772,56.4989,63.6229,130.939,111.18,398.232,80.7471,-1.09298,-0.266245,-0.326745,1.79978
p8447,14022.8,1.12142,75.6279,71.546,149.708,133.499,467.578,109.088,0.448485,-0.590281,0.0691734,-0.223759
p8448,6984.04,1.1468,48.5884,49.5428,106.231,92.632,325.983,117.257,-2.13553,-0.236238,-0.283968,-0.708901
p8449,15033.7,1.07212,65.5933,77.6531,152.238,141.998,507.315,121.633,0.832726,0.401466,0.879542,-0.593719
p845,17500.6,1.16788,86.9934,96.2859,185.615,158.934,626.218,173.581,1.45645,1.27162,3.75431,3.43941
p8450,10667.1,1.06367,62.4548,56.1874,125.059,117.573,400.856,113.981,-0.681019,-0.382625,0.809209,0.412751
p8451,11387.5,1.01022,62.7402,59.2573,124.381,123.122,401.831,108.19,-0.454321,-1.06953,0.206189,0.0728037
p8452,12159.2,1.29804,58.2411,65.2412,148.263,114.221,427.021,87.771,-0.0283397,0.295215,-0.659697,0.972537
p8453,14221.6,1.20859,86.1288,75.7793,157.404,130.238,498.516,247.198,0.592356,0.922828,0.960537,-1.57804
p8454,14619.2,1.22036,82.4337,65.7803,155.077,127.074,470.077,108.514,0.742748,0.0576668,-0.314245,-0.584534
p8455,15555.9,1.23378,79.426,79.3475,158.042,128.096,479.047,80.8834,1.01466,-0.149085,-0.714722,-0.497722
p8456,16936.6,1.1541,87.6286,65.0345,165.627,143.512,546.593,92.9187,1.19583,0.364289,1.67258,2.13075
p8457,16440.4,1.08436,73.3726,75.7373,152.32,140.47,490.819,112.878,1.16055,-1.13592,0.0534951,-0.552116
p8458,8584.73,1.06285,50.283,63.7944,117.197,110.268,429.009,130.161,-1.57157,0.779681,1.62023,0.602421
p8459,15260.7,1.12232,67.1532,75.1237,154.544,137.7,490.461,94.5684,0.871257,-0.175771,0.960671,1.84529
p846,13037.8,1.54494,57.8611,82.7335,165.757,107.29,471.679,136.594,0.418826,1.4809,-1.37935,-1.21415
p8460,14354.1,1.02622,74.4363,74.8321,144.214,140.529,465.382,115.446,0.541948,-0.884709,0.486394,-0.158535
p8461,14768.4,1.07922,74.5353,69.3968,145.1,134.449,469.531,118.097,0.684678,-0.843108,0.178856,-0.00107852
p8462,13030.4,1.15028,66.6374,78.3855,145.028,126.081,457.11,99.4521,0.218637,-0.12247,-0.249496,-0.460776
p8463,13192.6,1.11732,70.0287,71.513,140.638,125.87,441.89,134.329,0.172277,-0.432006,0.342044,-0.771461
p8464,12563.7,1.08289,63.0092,70.6679,135.259,124.906,431.377,117.266,-0.0335228,-0.830524,0.00346118,-0.679819
p8465,12341.9,1.22005,65.437,73.062,148.426,121.656,457.582,138.748,-0.0145352,0.357229,0.624273,1.2179
p8466,13094.5,1.1992,73.7468,58.843,144.724,120.684,438.36,110.811,0.193608,-0.200959,-0.135551,-0.256405
p8467,9904,1.10124,56.7747,59.2997,120.895,109.781,385.127,124.828,-0.96859,-0.723612,-0.00228699,-0.217436
p8468,15184.5,1.21018,78.9401,74.6155,154.723,127.851,474.12,118.413,0.887232,-0.196328,-0.683732,-0.199624
p8469,15368.7,1.24924,68.596,81.4533,173.409,138.812,583.838,205.341,0.979825,1.84112,1.96589,-0.978934
p847,11119,1.15533,59.2442,65.3505,130.393,112.863,397.463,114.462,-0.501088,-0.554853,-0.428912,-0.0998626
p8470,11958.5,1.13975,66.5805,63.7257,136.274,119.565,423.669,123.855,-0.168412,-0.13766,0.0646816,0.236512
p8471,14686.6,1.03834,74.4113,73.0195,140.879,135.677,460.058,125.112,0.634878,-1.18609,0.190983,0.208693
p8472,13554.9,1.1177,72.4403,68.809,139.386,124.707,446.488,125.597,0.301355,-0.874565,-0.222717,-0.0521675
p8473,10977,1.31971,56.3283,68.5802,139.874,105.989,403.449,120.376,-0.435942,0.440808,-1.09046,-0.521218
p8474,5739.52,1.15576,50.8691,50.4677,101.316,87.6619,345.471,291.933,-2.7158,1.05872,1.0678,-0.501981
p8475,14072.5,1.24055,66.2964,79.3968,154.415,124.473,490.271,127.867,0.498396,-0.187391,-0.625476,3.01464
p8476,8859.69,1.22367,61.8334,49.2815,126.126,103.072,380.762,106.953,-1.25767,0.945688,0.406825,0.340818
p8477,16029,1.20294,98.7416,61.9415,179.732,149.41,718.928,120.813,0.835669,3.18606,3.49307,-4.65493
p8478,12309.4,1.13722,65.8253,62.3968,138.95,122.185,422.269,107.815,-0.0777793,-0.465616,-0.0551544,-0.00378677
p8479,17054.1,1.2548,84.4695,82.2951,168.888,134.593,532.611,123.129,1.46434,0.145986,-0.806672,1.35449
p848,14375.4,1.0948,70.6519,67.7104,152.363,139.17,479.772,120.481,0.583362,-0.672163,0.335534,0.203619
p8480,9263.37,1.18901,64.0144,56.417,125.202,105.299,384.562,118.465,-1.16457,-0.0407269,-0.365553,1.034
p8481,11815.5,1.02548,61.5053,65.3309,126.423,123.282,409.576,95.5113,-0.304492,-1.05072,0.349739,0.100863
p8482,17595.2,1.16258,95.197,75.9717,173.872,149.557,567.064,398.402,1.62886,-0.0776337,0.385894,1.18451
p8483,10705.7,1.10101,62.5937,61.579,126.636,115.018,397.617,129.846,-0.665372,-0.600301,0.178218,0.656519
p8484,18493.9,1.1781,80.9313,79.2677,177.181,150.396,580.344,95.5723,1.74632,1.24924,2.56304,1.80669
p8485,11946,1.09964,60.0478,72.4704,136.197,123.856,438.721,118.42,-0.194872,-0.215879,0.363912,0.956615
p8486,12623.9,1.14169,67.6081,62.3086,139.401,122.1,436.047,129.58,0.0411391,-0.392307,-0.235946,-0.594287
p8487,8221.23,1.26983,59.2948,75.2515,132.553,104.386,477.115,1219.2,-1.45091,2.48315,1.5126,-2.57828
p8488,12004.2,1.06787,65.8194,65.8785,128.774,120.589,418.956,159.253,-0.212931,-0.826724,0.0189726,-0.225185
p8489,11073.4,1.15456,68.9544,56.3162,128.362,111.178,401.882,108.142,-0.504049,-0.550977,-0.304154,1.02063
p849,12292.5,1.13256,67.2004,61.076,136.75,120.745,418.058,112.692,-0.0931666,-0.416785,0.0225366,-0.0489701
p8490,9115.84,1.13974,52.0193,60.1544,121.244,106.379,379.507,143.508,-1.18977,0.10042,-0.0210115,1.0626
p8491,14505.6,1.06677,73.1148,70.8599,145.223,136.133,458.128,116.297,0.578834,-0.862231,0.358527,-0.468667
p8492,10363.6,1.18749,64.6643,61.8878,141.48,119.142,448.439,106.289,-0.645249,0.777251,0.438197,-0.538217
p8493,9454.44,1.10905,55.2287,61.8916,118.569,106.91,371.693,134.133,-1.11586,-0.414387,-0.111757,-0.0418848
p8494,8913.45,1.13432,57.4652,55.6698,113.813,100.336,358.515,80.1965,-1.30895,-0.226184,-0.107976,-0.139759
p8495,12948.1,1.37826,61.1268,76.559,160.472,116.431,458.331,121.957,0.272498,0.399458,-1.58386,0.111579
p8496,12869.1,1.13542,71.2336,61.7779,140.134,123.42,432.11,125.401,0.0966397,-0.679481,-0.426763,-0.154531
p8497,10668.5,0.987747,62.2129,64.48,118.996,120.472,399.29,125.166,-0.71076,-0.879347,0.773316,0.517109
p8498,15620.1,1.43643,63.4708,87.8808,177.853,123.816,505.866,104.467,1.21107,1.26407,-0.785051,0.442083
p8499,15954.7,1.08319,76.1877,72.2632,155.573,143.625,477.645,88.754,1.04765,-0.782964,0.0488817,0.401703
p85,11095.2,1.05431,62.9451,63.0083,125.218,118.768,399.644,106.278,-0.537361,-0.877529,-0.0686542,0.121526
p850,11279.1,1.15601,61.61,64.6844,133.523,115.503,401.887,104.324,-0.427548,-0.409676,-0.0549858,0.267641
p8500,12421.5,1.09403,65.0851,74.7927,139.525,127.533,466.169,129.411,-0.0901944,-0.18139,1.5501,0.0776773
p8501,9015.54,1.26156,53.7615,60.4329,129.321,102.509,399.407,79.6724,-1.24432,1.64556,0.768075,-1.93326
p8502,12924.5,1.45178,58.475,79.0134,159.302,109.729,438.817,86.4896,0.302363,0.798242,-1.86608,-0.0720634
p8503,14739,1.16299,76.5133,69.8915,151.324,130.117,459.824,112.362,0.718132,-0.483818,-0.440969,-0.079898
p8504,9838.04,1.14097,61.3363,53.2949,120.879,105.944,376.784,100.863,-0.947223,-0.258649,-0.462225,-0.453014
p8505,12596.2,1.17667,80.0787,67.3566,157.323,133.701,516.692,150.029,0.0734496,-0.345559,-0.504547,1.87618
p8506,13444.8,1.32203,59.1,81.309,155.328,117.491,454.041,101.413,0.418124,0.644883,-0.596243,-0.602244
p8507,13963.2,0.99973,70.028,73.2092,136.561,136.597,454.59,116.626,0.418939,-0.898387,0.692932,-0.146712
p8508,11268,1.20056,68.056,69.3155,138.458,115.328,467.899,82.5814,-0.621471,1.96282,2.74009,-1.21642
p8509,11233.3,1.09771,67.963,62.5992,127.225,115.9,406.705,127.909,-0.474838,-0.619443,-0.111633,-0.55635
p851,15689.6,1.1901,76.9211,69.2117,157.133,132.033,476.007,98.3386,0.997776,-0.606947,-0.641321,0.00129182
p8510,10810.9,1.15392,59.9638,59.8664,129.802,112.489,390.769,100.953,-0.603503,-0.491664,-0.264615,-0.106059
p8511,13769.5,1.21393,80.2374,64.4506,153.825,126.716,448.297,76.3044,0.474903,0.263446,-0.131038,0.795369
p8512,9160.29,1.08727,52.6239,62.7282,117.577,108.139,369.944,98.2418,-1.2059,-0.031958,0.430166,-0.191776
p8513,19729.5,1.05152,79.8897,89.4214,169.021,160.74,585.196,200.54,1.99394,0.711233,3.6985,-1.01689
p8514,13756.5,1.05897,75.716,67.4884,140.732,132.896,446.762,86.803,0.362198,-0.91634,0.487891,1.02717
p8515,15474.8,1.18188,68.0571,81.5185,156.332,132.273,491.898,125.173,0.928574,-0.320146,-6.01852e-05,-1.11276
p8516,9456.67,1.05545,56.6745,58.5687,115.127,109.079,385.706,127.777,-1.1345,-0.604191,0.252719,-0.0250826
p8517,13220,1.16858,76.8747,62.9132,152.714,130.683,475.951,76.838,0.182598,0.57265,1.37972,-0.432173
p8518,14137.9,1.1544,71.8102,68.8233,149.843,129.802,447.126,105.425,0.517209,-0.577679,-0.0370493,-0.131002
p8519,9103.48,1.32886,71.6956,56.2367,145.74,109.674,483.075,145.852,-1.19355,3.25791,1.98606,2.69858
p852,14228.4,1.54154,78.1878,66.1801,169.198,109.759,461.593,96.4621,0.725375,0.896237,-1.96523,-0.521944
p8520,9266.27,1.06976,62.6587,60.4157,117.007,109.377,386.335,145.741,-1.18532,0.0880594,0.660485,-0.323971
p8521,13483.3,1.27248,75.5533,64.2083,157.308,123.623,473.954,116.998,0.379045,0.185118,-1.28317,-0.00633812
p8522,13124.1,1.12767,65.8106,69.7385,140.749,124.814,428.257,94.2788,0.177216,-0.580202,0.175464,-0.0605911
p8523,15485,1.18108,76.4049,82.3372,163.649,138.559,496.946,102,0.934596,-0.0250711,0.367238,0.373508
p8524,8094.28,1.05072,49.6873,51.7745,108.125,102.905,344.65,117.531,-1.67916,-0.556672,0.0645668,0.493594
p8525,15526.3,1.08367,72.5074,76.0944,147.67,136.268,473.593,80.7395,0.901153,-1.03482,0.329638,0.464451
p8526,13801.4,1.41668,73.9952,63.9202,168.161,118.701,500.655,138.929,0.542196,1.33309,-0.219978,0.169051
p8527,10761.1,1.28144,73.9455,70.6152,149.154,116.395,478.911,108.026,-0.418496,2.41244,1.34172,-0.0386454
p8528,10394.9,1.10705,55.9621,61.5761,120.203,108.579,382.393,98.8927,-0.77323,-0.629475,-0.221443,-0.190735
p8529,9386.69,1.17969,63.9824,56.6187,123.114,104.362,376.379,119.391,-1.09736,-0.134825,-0.757685,0.0259595
p853,14594.5,1.65521,89.2223,71.0884,182.184,110.067,576.487,89.8622,0.904914,3.19133,-2.29075,0.138894
p8530,20455.4,1.45447,100.431,82.239,212.526,146.119,606.373,92.5353,2.69188,2.76443,0.32659,1.61132
p8531,12453.4,1.92813,93.6574,46.0495,185.547,96.2313,462.853,93.579,0.471292,2.41038,-3.36634,0.241237
p8532,15567.4,1.01876,72.0579,70.3326,145.135,142.463,468.569,106.523,0.869457,-1.46375,0.469786,-0.500146
p8533,9257.9,1.05852,56.34,53.9446,113.218,106.959,355.878,82.3935,-1.2164,-0.716283,0.000951025,0.173857
p8534,9654.71,1.60279,64.8997,59.8927,155.021,96.719,433.43,94.4853,-0.682257,1.79729,-2.07779,2.28378
p8535,13246.6,1.40102,62.2798,78.8304,158.444,113.092,475.47,129.939,0.324372,0.578566,-1.1161,-0.890931
p8536,16812.6,1.0036,81.2434,78.7254,150.646,150.107,495.636,99.4082,1.26634,-0.807354,1.39307,0.441447
p8537,8793.06,1.08925,57.2491,56.6498,115.051,105.624,370.545,147.139,-1.35229,-0.161207,0.14798,0.437109
p8538,14832.5,1.45523,64.1433,89.2905,172.159,118.304,467.319,96.3499,0.9145,0.58033,-1.69024,0.355986
p8539,16141.7,1.2889,77.6732,76.3284,163.188,126.61,488.882,75.9203,1.17021,0.156626,-0.961155,-0.993349
p854,11533.9,1.15565,69.5247,58.8751,134.956,116.78,408.323,108.12,-0.329906,-0.310848,0.118484,0.295901
p8540,7981.62,1.0287,56.2351,65.8581,113.606,110.437,404.001,107.129,-1.62574,0.407799,1.09928,-2.20913
p8541,18442,1.01827,90.1557,84.2189,163.171,160.244,544.671,88.2842,1.79938,-1.04536,1.10404,0.382174
p8542,9283.12,1.31829,56.1571,60.5104,127.986,97.0853,395.183,119.678,-1.1408,0.906153,0.029439,-1.0914
p8543,13779.3,1.10217,68.4161,67.996,139.165,126.265,435.884,101.14,0.36895,-0.833774,-0.17095,-0.556057
p8544,15538.9,1.14534,86.4278,96.0859,189.409,165.374,654.506,154.748,1.2354,1.40009,1.8311,-1.08389
p8545,15538.4,1.08983,76.4076,81.0775,161.527,148.214,530.954,108.894,0.858643,0.373759,2.47651,3.79608
p8546,12989.4,1.18371,73.7664,57.2458,143.384,121.132,457.944,110.659,0.179609,-0.23878,-1.08789,1.5936
p8547,16702.1,1.22067,68.8921,83.3393,166.585,136.47,513.075,112.432,1.2848,-0.381101,-0.588576,-1.42649
p8548,11515.3,1.11054,60.8754,66.239,132.607,119.407,409.632,125.692,-0.353547,-0.500926,0.205569,0.593185
p8549,13880.4,1.17845,71.9197,69.7521,154.516,131.118,481.402,100.736,0.534342,0.638428,0.495814,0.112881
p855,10534,1.08286,59.4122,62.7922,125.727,116.107,404.656,88.9651,-0.716442,0.44994,1.42667,-0.715135
p8550,12398.8,1.19921,62.1658,72.6178,141.498,117.993,423.541,95.9889,-0.0243497,-0.317064,-0.671565,0.143962
p8551,15437.2,1.36528,64.9427,80.2462,167.646,122.793,485.6,112.727,1.06516,0.6539,-0.917651,0.0186657
p8552,10701.8,1.04649,61.2563,58.1028,122.029,116.607,382.957,89.6051,-0.688799,-0.861934,0.240681,0.179322
p8553,15851.4,1.19438,74.1929,80.0556,160.05,134.003,498.287,129.564,1.04334,-0.691033,-0.302394,0.356858
p8554,15485.8,1.19809,71.4139,85.611,161.692,134.958,534.642,115.742,0.96456,0.786364,1.1253,1.16022
p8555,11619.7,2.5979,104.908,38.7109,209.275,80.5554,486.324,108.277,0.683813,4.04668,-4.92619,0.165551
p8556,11495.5,1.35338,60.8474,69.6085,141.418,104.493,415.21,131.953,-0.249957,0.530601,-0.969503,-0.251206
p8557,12727.9,1.26258,62.7633,71.1595,145.494,115.236,428.794,95.1351,0.115963,0.121795,-0.500863,-0.131066
p8558,10997,1.31938,70.8599,56.6189,139.779,105.943,403.846,108.99,-0.430487,0.509468,-0.684775,-0.151149
p8559,14622,1.13363,74.4641,63.7149,147.657,130.252,460.339,103.97,0.675658,-0.615415,-0.427614,0.0771652
p856,14250.3,1.32825,63.0036,85.3037,172.27,129.696,528.715,276.012,0.637514,1.02038,-0.369224,2.89781
p8560,10746.6,1.31591,64.6879,48.2863,138.49,105.243,431.564,136.156,-0.551488,1.14464,0.229221,-1.17795
p8561,15401.2,1.1222,76.6099,71.2863,153.075,136.407,475.739,109.614,0.894251,-0.757958,-0.396386,-0.0685763
p8562,8788.25,1.18253,51.3254,63.2503,115.823,97.9448,378.373,150.652,-1.30676,0.0641804,-0.778717,-0.382321
p8563,16116,1.01603,82.6781,71.5305,153.703,151.277,539.949,112.287,1.08309,-0.171483,1.24075,1.77427
p8564,10793,1.03047,61.5742,61.1005,124.418,120.739,394.545,89.869,-0.639658,-0.649786,0.673897,-0.110932
p8565,9911.16,1.06889,61.3758,58.7808,120.991,113.193,386.76,98.0598,-0.905453,-0.0568191,0.664746,0.226451
p8566,12837.2,1.07634,63.3421,71.7405,139.853,129.934,445.232,133.536,0.0870179,-0.265174,0.904221,1.37098
p8567,12094.8,1.29118,75.6833,60.5954,146.662,113.587,443.268,142.443,-0.0473143,0.299875,-1.11945,-0.568486
p8568,10009,0.99099,59.8879,63.7455,115.841,116.894,385.812,146.031,-0.948376,-0.748182,0.830635,0.223792
p8569,6457.12,1.2468,54.7415,43.6215,107.101,85.9008,318.721,133.686,-2.28856,0.571663,-0.521896,0.0120153
p857,12475.5,1.16364,69.4738,64.1975,139.73,120.081,430.79,123.839,-0.0272324,-0.426451,-0.209423,-0.497368
p8570,14040.8,1.15012,76.607,65.6094,147.151,127.944,456.671,134.456,0.48476,-0.481438,-0.0104286,-0.063274
p8571,11525.1,1.09273,65.8399,60.1395,127.855,117.006,417.007,84.8483,-0.366348,-0.449011,0.0392927,0.0192076
p8572,6176.3,1.05599,56.424,57.6276,108.788,103.02,424.66,159.312,-2.5058,1.16721,1.99545,4.04331
p8573,17050.6,1.12436,81.9473,72.54,160.897,143.101,493.946,89.4272,1.36943,-0.867813,-0.0395023,-0.67484
p8574,9965.45,1.1644,56.2704,60.4845,125.535,107.812,379.887,115.599,-0.902486,-0.143358,0.142896,0.218704
p8575,13269.5,1.25057,69.7309,66.2908,150.963,120.715,459.706,96.6785,0.234108,-0.239577,-0.440732,2.05339
p8576,12616.9,1.22437,65.4033,67.7831,145.986,119.233,433.829,109.561,0.0994517,0.349405,0.0734963,-0.0821358
p8577,13413,1.29974,60.9309,77.9157,153.226,117.89,456.761,133.953,0.358959,0.156703,-1.07521,0.419524
p8578,9056.13,1.00362,55.1555,57.0369,110.889,110.489,357.588,101.766,-1.32048,-0.947661,0.176845,-0.085791
p8579,12726.4,1.63001,65.476,77.2098,164.847,101.132,445.661,95.0567,0.302305,1.62351,-1.45252,-0.492944
p858,12023.7,1.10008,63.7529,72.7025,139.195,126.531,421.729,122.883,-0.187766,-0.692239,-0.183842,0.552047
p8580,3146.32,1.09006,36.0725,38.5952,78.0891,71.6377,257.16,363.161,-4.0709,0.914138,0.670595,0.942084
p8581,12232.6,1.06439,64.3244,62.5441,129.708,121.862,416.929,82.9062,-0.12596,-0.619528,0.33142,0.469282
p8582,14310.7,1.06523,65.5149,74.7373,143.883,135.073,461.289,90.4484,0.540515,-0.674091,0.712492,0.191869
p8583,9826.66,1.42116,65.6236,47.0243,132.26,93.0644,394.344,98.701,-0.854376,0.746684,-1.18946,-0.101135
p8584,8260.38,1.19535,58.5879,48.7168,118.47,99.1087,369.088,99.3699,-1.53039,0.54581,0.126263,0.207366
p8585,9758.26,1.17052,62.6202,58.7837,128.662,109.919,392.204,104.496,-0.926124,0.34922,0.736325,1.39538
p8586,9002.07,1.34616,68.7997,57.5238,142.408,105.788,427.55,102.01,-1.15566,1.4504,0.398545,-1.29763
p8587,9797.62,1.18976,60.7142,55.3605,127.508,107.172,387.839,125.272,-0.966145,-0.206803,0.0981731,-0.431949
p8588,13674.8,1.25227,69.4252,87.6279,161.554,129.009,547.396,93.4168,0.329441,0.90559,0.829663,6.38702
p8589,10832.6,1.26427,69.716,53.5036,138.109,109.24,413.689,152.791,-0.531311,0.204035,-0.536031,0.0350028
p859,6905.14,1.2377,50.357,48.819,109.937,88.8241,327.546,107.785,-2.09742,0.414763,-0.291459,0.788569
p8590,12022,1.33381,67.8771,66.9382,149.879,112.37,437.807,83.939,-0.0849584,0.23088,-1.04207,0.459991
p8591,13576.9,1.52864,63.7409,77.5743,168.444,110.192,455.653,104.448,0.594477,1.3141,-1.40388,0.111844
p8592,12348.8,1.11042,69.8475,63.354,139.118,125.284,441.909,117.349,-0.081485,-0.708607,-0.300338,0.756801
p8593,9252.3,1.04282,58.3083,51.7541,114.776,110.062,368.169,112.428,-1.21808,-0.741807,0.14134,0.0438306
p8594,11923.9,1.12424,68.4189,59.6442,133.194,118.474,420.619,93.9724,-0.221606,-0.496681,-0.262259,0.480438
p8595,12962.2,1.06428,67.5382,69.8856,139.141,130.737,433.501,121.43,0.0825437,-1.01359,0.28598,-0.454876
p8596,12326.2,1.41426,90.2742,66.6746,175.344,123.983,550.529,147.735,0.243299,1.04653,-1.2524,1.16762
p8597,16947.8,1.08173,75.0494,78.6454,157.483,145.584,521.13,112.105,1.33452,-0.68935,0.150672,-0.321269
p8598,12415.4,1.06055,68.8812,67.0105,137.044,129.22,428.224,129.179,-0.0750467,-0.840876,0.0113897,0.665957
p8599,13394.7,1.15352,72.9783,61.7092,143.42,124.333,465.43,114.394,0.206715,-0.100909,0.519527,-1.40513
p86,12165.9,1.00561,78.5609,68.3632,139.572,138.793,533.813,136.803,-0.501713,1.12877,4.78259,0.260525
p860,10804.6,1.25409,57.5911,69.8593,139.938,111.585,404.82,126.859,-0.525231,0.139563,-0.636222,-0.0144878
p8600,13164.3,1.16044,71.0687,62.2436,143.131,123.342,434.775,93.3247,0.191016,-0.670712,-0.4706,-0.588893
p8601,16077,1.1112,74.0485,84.1992,157.788,141.998,514.002,99.1234,1.08687,-0.505281,1.15969,2.88954
p8602,18232.2,1.03776,79.0775,81.5763,156.967,151.255,508.644,106.245,1.65328,-1.41988,0.352132,-0.163813
p8603,15592,1.01576,72.2485,80.6845,155.384,152.973,607.268,164.886,0.608806,0.678068,4.03685,5.35408
p8604,15022.3,1.07065,72.0983,75.3869,151.631,141.625,524.064,303.301,0.759245,-0.491882,0.587323,-1.67267
p8605,16149.4,1.29016,83.8214,68.8749,169.006,130.997,474.559,90.7141,1.21752,0.00190085,-0.916478,-0.222633
p8606,14156.9,1.19728,73.0413,67.1439,148.215,123.792,439.685,88.0291,0.533463,-0.47814,-0.565725,-0.151253
p8607,13571.7,1.34512,68.9665,71.1946,154.903,115.159,444.823,81.8806,0.42673,0.231998,-0.775964,0.140893
p8608,10528.7,1.12116,58.0517,63.6119,124.719,111.241,388.324,106.686,-0.72577,-0.58343,-0.121715,-0.214301
p8609,16620,1.24644,83.0695,70.3401,165.078,132.44,522.727,84.8394,1.3023,0.334145,0.148819,0.0361244
p861,15489.4,1.06488,72.9573,72.4361,150.396,141.233,496.6,104.629,0.912942,-0.578982,0.974704,0.258244
p8610,9561.86,1.10586,62.4533,56.2865,123.52,111.696,390.992,120.043,-1.05775,-0.212821,0.411003,0.582574
p8611,18486.5,1.16639,93.1794,75.7037,172.7,148.064,527.651,110.055,1.80722,-0.765474,-0.0862162,0.711408
p8612,12239.1,1.36676,71.1448,71.5054,156.399,114.431,459.897,126.794,0.0730607,1.47209,0.425282,-0.368825
p8613,18933.9,1.32733,94.4928,71.1744,207.013,155.962,602.599,78.9346,2.06707,1.26961,0.491523,-1.29966
p8614,18085.7,1.16841,83.5287,96.7665,180.557,154.532,611.566,93.6585,1.79148,1.19423,3.20401,1.66189
p8615,8911.63,1.11522,57.9616,55.0166,115.18,103.279,370.367,162.888,-1.29737,-0.210241,-0.450936,0.415318
p8616,14838.4,1.12069,65.662,83.3105,158.579,141.501,505.365,101.832,0.900086,0.882181,0.497508,-0.501222
p8617,13234,1.10617,74.6627,68.929,142.262,128.608,440.459,93.6769,0.239178,-0.548787,-0.0793336,0.163667
p8618,14517.5,1.09997,75.9064,72.7791,141.918,129.02,449.855,104.81,0.6072,-0.90113,-0.0990674,-0.187612
p8619,13523.4,1.04837,68.4755,67.9654,141.585,135.053,441.896,97.1612,0.314158,-0.627739,0.55239,0.45358
p862,9459.64,1.00059,62.1743,57.7243,118.397,118.327,380.051,146.203,-1.14381,-0.692404,0.782659,0.249436
p8620,11777.7,1.15645,69.5782,60.738,134.037,115.903,417.573,125.825,-0.258773,-0.454735,-0.403921,-0.244347
p8621,12919.6,1.54914,55.9167,78.9688,159.987,103.274,505.801,132.615,0.400281,1.64016,-1.00938,-1.59107
p8622,11165.8,1.04421,64.2064,63.2446,126.846,121.475,405.005,115.117,-0.512037,-0.710901,-0.0646985,-0.166624
p8623,9127.14,1.26274,56.9993,57.0229,138.603,109.764,474.927,123.005,-1.15333,2.0031,1.04608,3.78872
p8624,15203.6,1.24697,73.4452,78.998,166.211,133.293,486.774,89.7514,0.903296,0.0670263,-0.369524,2.30949
p8625,9843.12,1.16719,61.5081,56.9578,126.693,108.545,404.419,162.914,-0.917792,-0.0206212,-0.154181,0.0819835
p8626,12755,1.06971,68.5368,66.8529,135.774,126.925,449.086,100.955,-0.0382859,-0.455148,1.40214,0.0563245
p8627,12555,1.1993,61.456,73.2477,146.602,122.24,445.084,80.664,0.0767214,0.0871099,-0.0835706,1.18095
p8628,12223.3,1.38776,85.604,61.1762,164.648,118.643,463.045,129.638,0.0578448,1.26101,-0.150812,-0.543614
